BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DEATH,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_LOCATION,END_RANGE,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
201703,1,930,201703,1,1115,OHIO,39,2017,March,Flash Flood,C,163,VINTON,RLX,01-MAR-17 09:30:00,EST-5,01-MAR-17 11:15:00,0,0,0,0,0,1.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,ELK FORK,1,ELK FORK,39.2959,-82.4698,39.2836,-82.4542
201703,1,930,201703,1,1000,OHIO,39,2017,March,Flood,C,61,HAMILTON,ILN,01-MAR-17 09:30:00,EST-5,01-MAR-17 10:00:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,IDLEWILD,2,DAYTON,39.1267,-84.4663,39.1253,-84.4586
201703,1,935,201703,1,1130,INDIANA,18,2017,March,Flood,C,137,RIPLEY,ILN,01-MAR-17 09:35:00,EST-5,01-MAR-17 11:30:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,0,OSGOOD,1,OSGOOD,39.13,-85.3,39.1314,-85.2828
201703,1,1000,201703,1,1230,OHIO,39,2017,March,Flood,C,15,BROWN,ILN,01-MAR-17 10:00:00,EST-5,01-MAR-17 12:30:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,0,VERA CRUZ,1,CHASETOWN,39.1708,-83.9424,39.1602,-83.9204
201703,1,1000,201703,1,1115,OHIO,39,2017,March,Flash Flood,C,9,ATHENS,RLX,01-MAR-17 10:00:00,EST-5,01-MAR-17 11:15:00,0,0,0,0,0,2.00K,0.00K,Department of Highways,,,Heavy Rain,,,,2,ATHENS OHIO UNIV ARP,1,ALBANY,39.2358,-82.2605,39.2421,-82.1987
201703,1,1000,201703,1,1230,OHIO,39,2017,March,Flood,C,73,HOCKING,ILN,01-MAR-17 10:00:00,EST-5,01-MAR-17 12:30:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,MURRAY CITY,1,MURRAY CITY,39.51,-82.17,39.5093,-82.1625
201703,1,1000,201703,1,1400,KENTUCKY,21,2017,March,Flood,C,135,LEWIS,ILN,01-MAR-17 10:00:00,EST-5,01-MAR-17 14:00:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,CLARKSBURG,1,CLARKSBURG,38.587,-83.3751,38.5934,-83.3762
201703,1,1008,201703,1,2100,PENNSYLVANIA,42,2017,March,Flood,C,125,WASHINGTON,PBZ,01-MAR-17 10:08:00,EST-5,01-MAR-17 21:00:00,0,0,0,0,0,10.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,1,LONE PINE,0,LONE PINE,40.07,-80.17,40.0759,-80.1681
201703,1,1025,201703,1,1225,WEST VIRGINIA,54,2017,March,Flash Flood,C,21,GILMER,RLX,01-MAR-17 10:25:00,EST-5,01-MAR-17 12:25:00,0,0,0,0,0,6.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,REVERE,2,TANNER,38.9712,-80.9895,39.0128,-80.9678
201703,1,1030,201703,1,1133,OHIO,39,2017,March,Flash Flood,C,163,VINTON,RLX,01-MAR-17 10:30:00,EST-5,01-MAR-17 11:33:00,0,0,0,0,0,1.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,PRATTSVILLE,1,PRATTSVILLE,39.2402,-82.3817,39.2416,-82.391
201703,1,1030,201703,1,1200,KENTUCKY,21,2017,March,Flood,C,201,ROBERTSON,ILN,01-MAR-17 10:30:00,EST-5,01-MAR-17 12:00:00,0,0,0,0,0,0.00K,0.00K,Newspaper,,,Heavy Rain,,,,1,PIQUA,1,PIQUA,38.4645,-84.0697,38.4672,-84.0662
201703,1,1030,201703,1,1130,OHIO,39,2017,March,Flood,C,73,HOCKING,ILN,01-MAR-17 10:30:00,EST-5,01-MAR-17 11:30:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,LAURELVILLE,2,LAURELVILLE,39.4842,-82.7586,39.4765,-82.7631
201703,1,1030,201703,1,1330,OHIO,39,2017,March,Flood,C,73,HOCKING,ILN,01-MAR-17 10:30:00,EST-5,01-MAR-17 13:30:00,0,0,0,0,0,50.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,UNION FURNACE,1,UNION FURNACE,39.4616,-82.3554,39.4616,-82.3551
201703,1,1030,201703,1,1228,WEST VIRGINIA,54,2017,March,Flash Flood,C,95,TYLER,RLX,01-MAR-17 10:30:00,EST-5,01-MAR-17 12:28:00,0,0,0,0,0,2.00K,0.00K,911 Call Center,,,Heavy Rain,,,,0,BENS RUN,2,SISTERSVILLE,39.476,-81.0973,39.5772,-80.9624
201703,1,1030,201703,1,1134,WEST VIRGINIA,54,2017,March,Flash Flood,C,53,MASON,RLX,01-MAR-17 10:30:00,EST-5,01-MAR-17 11:34:00,0,0,0,0,0,2.00K,0.00K,Public,,,Heavy Rain,,,,2,CLIFTON,1,FAIRVIEW,38.9777,-82.0291,38.9832,-82.0167
201703,1,1030,201703,1,1230,TENNESSEE,47,2017,March,Flood,C,117,MARSHALL,OHX,01-MAR-17 10:30:00,CST-6,01-MAR-17 12:30:00,0,0,0,0,0,10.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,0,CHAPEL HILL,1,CHAPEL HILL,35.6277,-86.7083,35.6272,-86.7085
201703,1,1031,201703,1,2100,PENNSYLVANIA,42,2017,March,Flood,C,125,WASHINGTON,PBZ,01-MAR-17 10:31:00,EST-5,01-MAR-17 21:00:00,0,0,0,0,0,5.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,1,WEST ALEXANDER,1,WEST ALEXANDER,40.1,-80.51,40.0994,-80.5022
201703,1,1039,201703,2,920,KENTUCKY,21,2017,March,Flood,C,73,FRANKLIN,LMK,01-MAR-17 10:39:00,EST-5,02-MAR-17 09:20:00,0,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,2,PEAKS MILL,2,PEAKS MILL,38.2664,-84.8109,38.2739,-84.8009
201703,1,1040,201703,1,1115,OHIO,39,2017,March,Flash Flood,C,127,PERRY,RLX,01-MAR-17 10:40:00,EST-5,01-MAR-17 11:15:00,0,0,0,0,0,5.00K,0.00K,911 Call Center,,,Heavy Rain,,,,1,CROOKSVILLE,2,MC LUNEY,39.7777,-82.0809,39.7024,-82.0907
201703,1,1045,201703,1,1115,OHIO,39,2017,March,Flash Flood,C,127,PERRY,RLX,01-MAR-17 10:45:00,EST-5,01-MAR-17 11:15:00,0,0,0,0,0,3.00K,0.00K,911 Call Center,,,Heavy Rain,,,,1,NEW STRAITSVILLE,1,SHAWNEE,39.5752,-82.255,39.6024,-82.2476
201703,1,1110,201703,2,630,KENTUCKY,21,2017,March,Flood,C,181,NICHOLAS,LMK,01-MAR-17 11:10:00,EST-5,02-MAR-17 06:30:00,0,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,OAKLAND MILLS,2,OAKLAND MILLS,38.4138,-84.0094,38.4158,-84.0057
201703,1,1115,201703,2,1630,OHIO,39,2017,March,Flood,C,127,PERRY,RLX,01-MAR-17 11:15:00,EST-5,02-MAR-17 16:30:00,0,0,0,0,0,2.00K,0.00K,Department of Highways,,,Heavy Rain,,,,2,CROSSENVILLE,2,MAXVILLE,39.6541,-82.3562,39.6068,-82.368
201703,1,1115,201703,3,30,OHIO,39,2017,March,Flood,C,9,ATHENS,RLX,01-MAR-17 11:15:00,EST-5,03-MAR-17 00:30:00,0,0,0,0,0,2.00K,0.00K,Department of Highways,,,Heavy Rain,,,,2,MINERAL,1,EAST CLAYTON,39.2915,-82.2571,39.4582,-82.266
201703,1,1115,201703,3,30,OHIO,39,2017,March,Flood,C,163,VINTON,RLX,01-MAR-17 11:15:00,EST-5,03-MAR-17 00:30:00,0,0,0,0,0,2.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,ELK FORK,2,MT PLEASANT,39.2812,-82.455,39.3603,-82.4824
201703,1,1133,201703,2,200,OHIO,39,2017,March,Flood,C,105,MEIGS,RLX,01-MAR-17 11:33:00,EST-5,02-MAR-17 02:00:00,0,0,0,0,0,5.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,DYESVILLE,2,DANVILLE,39.1008,-82.2254,39.02,-82.2089
201703,1,1134,201703,4,730,OHIO,39,2017,March,Flood,C,163,VINTON,RLX,01-MAR-17 11:34:00,EST-5,04-MAR-17 07:30:00,0,0,0,0,0,2.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,2,BOLINS MILLS,4,BOLINS MILLS,39.2509,-82.272,39.2899,-82.2675
201703,1,1138,201703,1,2300,WEST VIRGINIA,54,2017,March,Flood,C,61,MONONGALIA,PBZ,01-MAR-17 11:38:00,EST-5,01-MAR-17 23:00:00,0,0,0,0,0,10.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,1,LAUREL PT,1,GRANVILLE,39.6354,-79.9949,39.6427,-79.9891
201703,1,1140,201703,2,1100,OHIO,39,2017,March,Flood,C,53,GALLIA,RLX,01-MAR-17 11:40:00,EST-5,02-MAR-17 11:00:00,0,0,0,0,0,2.00K,0.00K,Department of Highways,,,Heavy Rain,,,,5,SAND FORK,3,SAND FORK,38.6861,-82.4668,38.6866,-82.412
201703,1,1140,201703,2,1600,OHIO,39,2017,March,Flood,C,87,LAWRENCE,RLX,01-MAR-17 11:40:00,EST-5,02-MAR-17 16:00:00,0,0,0,0,0,2.00K,0.00K,Department of Highways,,,Heavy Rain,,,,2,ROCK CAMP,1,SHERRITTS,38.5169,-82.5856,38.6813,-82.5403
201703,1,1227,201703,1,1900,WEST VIRGINIA,54,2017,March,Flood,C,35,JACKSON,RLX,01-MAR-17 12:27:00,EST-5,01-MAR-17 19:00:00,0,0,0,0,0,3.00K,0.00K,NWS Employee,,,Heavy Rain,,,,1,CROW SUMMIT,1,CROW SUMMIT,38.8828,-81.685,38.89,-81.6794
201703,1,1230,201703,2,820,OHIO,39,2017,March,Flash Flood,C,13,BELMONT,PBZ,01-MAR-17 12:30:00,EST-5,02-MAR-17 08:20:00,0,0,0,0,0,20.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,WARNOCK,1,BETHESDA,40.02,-80.94,40.0298,-81.0887
201703,1,1255,201703,1,2200,INDIANA,18,2017,March,Flood,C,77,JEFFERSON,LMK,01-MAR-17 12:55:00,EST-5,01-MAR-17 22:00:00,0,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,DEPUTY,1,DEPUTY,38.8072,-85.6747,38.8059,-85.6717
201703,1,1300,201703,1,1700,OHIO,39,2017,March,Flood,C,145,SCIOTO,ILN,01-MAR-17 13:00:00,EST-5,01-MAR-17 17:00:00,0,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,CLARKTOWN,1,CLARKTOWN,38.8556,-82.8831,38.8562,-82.8817
201703,1,1415,201703,2,1200,WEST VIRGINIA,54,2017,March,Flood,C,95,TYLER,RLX,01-MAR-17 14:15:00,EST-5,02-MAR-17 12:00:00,0,0,0,0,0,8.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,SHILOH,0,EVERETT,39.4363,-81.0122,39.4744,-81.0249
201703,1,1427,201703,1,1530,TENNESSEE,47,2017,March,Flash Flood,C,1,ANDERSON,MRX,01-MAR-17 14:27:00,EST-5,01-MAR-17 15:30:00,0,0,0,0,0,0.00K,0.00K,Social Media,,,Heavy Rain,,,,1,CLINTON,1,CLINTON,36.1345,-84.13,36.1098,-84.1427
201703,1,1430,201703,1,1530,TENNESSEE,47,2017,March,Flash Flood,C,1,ANDERSON,MRX,01-MAR-17 14:30:00,EST-5,01-MAR-17 15:30:00,0,0,0,0,0,1.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,4,CLINTON,4,CLINTON,36.1006,-84.1879,36.12,-84.1927
201703,1,1440,201703,1,1545,TENNESSEE,47,2017,March,Flash Flood,C,145,ROANE,MRX,01-MAR-17 14:40:00,EST-5,01-MAR-17 15:45:00,0,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,1,KINGSTON,2,KINGSTON,35.8845,-84.52,35.8411,-84.52
201703,1,1441,201703,1,1545,TENNESSEE,47,2017,March,Flash Flood,C,1,ANDERSON,MRX,01-MAR-17 14:41:00,EST-5,01-MAR-17 15:45:00,0,0,0,0,0,0.00K,0.00K,Social Media,,,Heavy Rain,,,,2,MARLOW,2,MARLOW,36.0811,-84.2631,36.0495,-84.2553
201703,1,1450,201703,1,1600,TENNESSEE,47,2017,March,Flash Flood,C,173,UNION,MRX,01-MAR-17 14:50:00,EST-5,01-MAR-17 16:00:00,0,0,0,0,0,0.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,3,PAULETTE,3,PAULETTE,36.1693,-83.918,36.1599,-83.9006
201703,1,1715,201703,1,1830,TENNESSEE,47,2017,March,Flash Flood,C,93,KNOX,MRX,01-MAR-17 17:15:00,EST-5,01-MAR-17 18:30:00,0,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,1,KNOXVILLE DOWNTOWN I,1,KNOXVILLE DOWNTOWN I,35.97,-83.8621,35.9555,-83.88
201703,1,1900,201703,2,1600,OHIO,39,2017,March,Flood,C,167,WASHINGTON,RLX,01-MAR-17 19:00:00,EST-5,02-MAR-17 16:00:00,0,0,0,0,0,3.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,MACKSBURG,1,UNIONVILLE,39.637,-81.4721,39.4559,-81.4786
201703,1,1900,201703,1,2205,OHIO,39,2017,March,Flood,C,167,WASHINGTON,RLX,01-MAR-17 19:00:00,EST-5,01-MAR-17 22:05:00,0,0,0,0,0,10.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,BEVERLY,1,BEVERLY,39.5517,-81.6531,39.5573,-81.6404
201703,1,2126,201703,2,1800,OHIO,39,2017,March,Flood,C,59,GUERNSEY,PBZ,01-MAR-17 21:26:00,EST-5,02-MAR-17 18:00:00,0,0,0,0,0,10.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,LORE CITY,1,LORE CITY,39.9932,-81.4572,39.9873,-81.4564
201703,1,2129,201703,2,1800,OHIO,39,2017,March,Flood,C,59,GUERNSEY,PBZ,01-MAR-17 21:29:00,EST-5,02-MAR-17 18:00:00,0,0,0,0,0,10.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,OPPERMANS,2,OPPERMANS,39.88,-81.62,39.8742,-81.6295
201703,1,2131,201703,2,1800,OHIO,39,2017,March,Flood,C,121,NOBLE,PBZ,01-MAR-17 21:31:00,EST-5,02-MAR-17 18:00:00,0,0,0,0,0,10.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,FLORENCE,1,BELLE VLY,39.78,-81.54,39.7944,-81.6401
201703,1,2135,201703,2,820,OHIO,39,2017,March,Flood,C,111,MONROE,PBZ,01-MAR-17 21:35:00,EST-5,02-MAR-17 08:20:00,0,0,0,0,0,10.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,RINARD MILLS,0,RINARD MILLS,39.58,-81.16,39.5754,-81.1495
201704,1,0,201704,5,600,ARKANSAS,5,2017,April,Flood,C,147,WOODRUFF,LZK,01-APR-17 00:00:00,CST-6,05-APR-17 06:00:00,0,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,RIVERSIDE,1,RIVERSIDE,35.2725,-91.2415,35.2676,-91.2417
201704,1,0,201704,10,755,ARKANSAS,5,2017,April,Flood,C,147,WOODRUFF,LZK,01-APR-17 00:00:00,CST-6,10-APR-17 07:55:00,0,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,3,AUGUSTA,2,RUFFWOOD,35.2965,-91.4167,35.2714,-91.4114
201704,1,0,201704,3,1715,WASHINGTON,53,2017,April,Flood,C,63,SPOKANE,OTX,01-APR-17 00:00:00,PST-8,03-APR-17 17:15:00,0,0,0,0,0,5.00K,0.00K,River/Stream Gage,,,Heavy Rain / Snow Melt,,,,2,SEVEN MILE,3,SPOKANE,47.7135,-117.5304,47.6249,-117.4164
201704,1,0,201704,5,615,IDAHO,16,2017,April,Flood,C,9,BENEWAH,OTX,01-APR-17 00:00:00,PST-8,05-APR-17 06:15:00,0,0,0,0,0,100.00K,0.00K,River/Stream Gage,,,Heavy Rain / Snow Melt,,,,2,RAMSDELL,2,FERRELL,47.3514,-116.7174,47.2886,-116.3411
201704,1,0,201704,1,1130,OHIO,39,2017,April,Flood,C,9,ATHENS,RLX,01-APR-17 00:00:00,EST-5,01-APR-17 11:30:00,0,0,0,0,0,2.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,EAST CLAYTON,1,BEAUMONT,39.4557,-82.242,39.4533,-82.1583
201704,1,0,201704,1,400,OHIO,39,2017,April,Flood,C,167,WASHINGTON,RLX,01-APR-17 00:00:00,EST-5,01-APR-17 04:00:00,0,0,0,0,0,1.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,MACKSBURG,1,MACKSBURG,39.6396,-81.4704,39.6416,-81.4615
201704,1,0,201704,3,230,OHIO,39,2017,April,Flood,C,163,VINTON,RLX,01-APR-17 00:00:00,EST-5,03-APR-17 02:30:00,0,0,0,0,0,1.00K,0.00K,Department of Highways,,,Heavy Rain,,,,5,WILKESVILLE,2,RADCLIFF,39.0603,-82.4127,39.1546,-82.378
201704,1,0,201704,15,700,WASHINGTON,53,2017,April,Debris Flow,C,51,PEND OREILLE,OTX,01-APR-17 00:00:00,PST-8,15-APR-17 07:00:00,0,0,0,0,0,200.00K,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,9,METALINE FALLS,11,CAMDEN,48.993,-117.4274,48.016,-117.4658
201704,1,0,201704,15,0,WASHINGTON,53,2017,April,Flood,C,63,SPOKANE,OTX,01-APR-17 00:00:00,PST-8,15-APR-17 00:00:00,0,0,0,0,0,500.00K,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,10,HITE,10,AMBER,47.8059,-117.8091,47.2128,-117.7844
201704,1,0,201704,1,720,KENTUCKY,21,2017,April,Flood,C,17,BOURBON,LMK,01-APR-17 00:00:00,EST-5,01-APR-17 07:20:00,0,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,PARIS,2,PARIS,38.2077,-84.2342,38.201,-84.236
201704,1,0,201704,28,0,WASHINGTON,53,2017,April,Flood,C,19,FERRY,OTX,01-APR-17 00:00:00,PST-8,28-APR-17 00:00:00,0,0,0,0,0,1.50M,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,21,KELLER,11,KELLER,47.8467,-118.3887,47.9686,-118.8611
201704,1,0,201704,15,700,WASHINGTON,53,2017,April,Flood,C,65,STEVENS,OTX,01-APR-17 00:00:00,PST-8,15-APR-17 07:00:00,0,0,0,0,0,800.00K,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,15,MARBLE,1,BOUNDARY,48.9806,-118.1854,48.9737,-117.5427
201704,1,0,201704,5,1100,NORTH DAKOTA,38,2017,April,Flood,C,95,TOWNER,FGF,01-APR-17 00:00:00,CST-6,05-APR-17 11:00:00,0,0,0,0,0,50.00K,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,7,HANSBORO,5,ZION,48.99,-99.5,48.54,-99.46
201704,1,0,201704,5,1100,NORTH DAKOTA,38,2017,April,Flood,C,19,CAVALIER,FGF,01-APR-17 00:00:00,CST-6,05-APR-17 11:00:00,0,0,0,0,0,50.00K,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,3,SARLES,4,CALIO,48.99,-98.98,48.57,-98.94
201704,1,0,201704,5,1100,NORTH DAKOTA,38,2017,April,Flood,C,67,PEMBINA,FGF,01-APR-17 00:00:00,CST-6,05-APR-17 11:00:00,0,0,0,0,0,50.00K,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,4,WALHALLA ARPT,2,GARDAR,48.99,-97.93,48.56,-97.89
201704,1,0,201704,3,2130,WASHINGTON,53,2017,April,Flood,C,11,CLARK,PQR,01-APR-17 00:00:00,PST-8,03-APR-17 21:30:00,0,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain / Snow Melt,,,,1,VANCOUVER,1,VANCOUVER,45.6335,-122.6981,45.63,-122.6903
201704,1,0,201704,30,2359,IDAHO,16,2017,April,Flood,C,1,ADA,BOI,01-APR-17 00:00:00,MST-7,30-APR-17 23:59:00,0,0,0,0,0,1.00M,0.00K,Official NWS Observations,,,Planned Dam Release,,,,4,BARBER,2,STAR,43.5323,-116.0564,43.687,-116.5062
201704,1,0,201704,30,2359,IDAHO,16,2017,April,Flood,C,27,CANYON,BOI,01-APR-17 00:00:00,MST-7,30-APR-17 23:59:00,0,0,0,0,0,500.00K,0.00K,Official NWS Observations,,,Planned Dam Release,,,,2,STODDARD,1,APPLE VLY,43.6855,-116.5159,43.8237,-117.0044
201704,1,0,201704,7,900,IDAHO,16,2017,April,Flood,C,47,GOODING,BOI,01-APR-17 00:00:00,MST-7,07-APR-17 09:00:00,0,0,0,0,0,250.00K,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,3,GOODING,2,GOODING,42.967,-114.688,42.9504,-114.6849
201704,1,1,201704,6,1000,IDAHO,16,2017,April,Flood,C,13,BLAINE,PIH,01-APR-17 00:01:00,MST-7,06-APR-17 10:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,5,MAGIC CITY,5,MAGIC CITY,43.3312,-114.4403,43.28,-114.4694
201704,1,1,201704,7,600,IDAHO,16,2017,April,Flood,C,63,LINCOLN,PIH,01-APR-17 00:01:00,MST-7,07-APR-17 06:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,12,SHOSHONE,6,KIMAMA,42.8072,-114.5676,42.7432,-113.78
201704,1,400,201704,1,1000,OHIO,39,2017,April,Flood,C,105,MEIGS,RLX,01-APR-17 04:00:00,EST-5,01-APR-17 10:00:00,0,0,0,0,0,1.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,BASHAN,1,CHESTER,39.0408,-81.8625,39.0878,-81.9335
201704,1,900,201704,1,1800,MASSACHUSETTS,25,2017,April,Flood,C,21,NORFOLK,BOX,01-APR-17 09:00:00,EST-5,01-APR-17 18:00:00,0,0,0,0,0,5.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,0,WEST QUINCY,0,WEST QUINCY,42.2367,-71.0306,42.237,-71.0303
201704,1,958,201704,1,1158,MISSOURI,29,2017,April,Flood,C,79,GRUNDY,EAX,01-APR-17 09:58:00,CST-6,01-APR-17 11:58:00,0,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain,,,,2,HICKORY CREEK,2,HICKORY CREEK,39.99,-93.65,39.9859,-93.6488
201704,1,1000,201704,1,1800,MASSACHUSETTS,25,2017,April,Flood,C,5,BRISTOL,BOX,01-APR-17 10:00:00,EST-5,01-APR-17 18:00:00,0,0,0,0,0,5.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,1,WHITTENTON,1,WHITTENTON,41.9173,-71.0985,41.9174,-71.0989
201704,1,1100,201704,1,1800,MASSACHUSETTS,25,2017,April,Flood,C,23,PLYMOUTH,BOX,01-APR-17 11:00:00,EST-5,01-APR-17 18:00:00,0,0,0,0,0,5.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,0,SCITUATE,0,SCITUATE,42.1997,-70.7295,42.1993,-70.7296
201704,1,1930,201704,1,2100,NORTH CAROLINA,37,2017,April,Flood,C,129,NEW HANOVER,ILM,01-APR-17 19:30:00,EST-5,01-APR-17 21:00:00,0,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,1,MASONBORO,1,MASONBORO,34.18,-77.87,34.1796,-77.875
201704,1,1930,201704,2,2330,OREGON,41,2017,April,Flood,C,45,MALHEUR,BOI,01-APR-17 19:30:00,MST-7,02-APR-17 23:30:00,0,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,Heavy Rain / Snow Melt,,,,1,ONTARIO,1,ONTARIO,44.04,-116.9563,44.0398,-116.9783
201704,1,1930,201704,2,2330,IDAHO,16,2017,April,Flood,C,87,WASHINGTON,BOI,01-APR-17 19:30:00,MST-7,02-APR-17 23:30:00,0,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,Heavy Rain / Snow Melt,,,,0,WEISER,1,WEISER,44.2494,-116.968,44.2406,-116.9714
201704,1,2041,201704,1,2200,TEXAS,48,2017,April,Flash Flood,C,83,COLEMAN,SJT,01-APR-17 20:41:00,CST-6,01-APR-17 22:00:00,0,0,0,0,0,0.00K,0.00K,NWS Employee,,,Heavy Rain,,,,1,SANTA ANNA,1,SANTA ANNA,31.74,-99.32,31.7396,-99.334
201705,1,100,201705,31,2300,IDAHO,16,2017,May,Flood,C,13,BLAINE,PIH,01-MAY-17 01:00:00,MST-7,31-MAY-17 23:00:00,0,0,0,1,1,10.00M,0.00K,River/Stream Gage,,,Heavy Rain / Snow Melt,,,,10,SUN VLY,20,BELLEVUE,43.8023,-114.4917,43.47,-114.6689
201705,1,0,201705,20,900,ILLINOIS,17,2017,May,Flood,C,165,SALINE,PAH,01-MAY-17 00:00:00,CST-6,20-MAY-17 09:00:00,0,0,1,0,1,30.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,2,PANKEYVILLE,2,PANKEYVILLE,37.7064,-88.4859,37.71,-88.5045
201705,1,0,201705,4,900,MISSOURI,29,2017,May,Flood,C,23,BUTLER,PAH,01-MAY-17 00:00:00,CST-6,04-MAY-17 09:00:00,0,0,1,0,1,2.50M,100.00K,River/Stream Gage,,,Heavy Rain,,,,0,POPLAR BLUFF,1,QULIN,36.75,-90.4,36.6026,-90.2819
201705,1,0,201705,2,2000,MISSOURI,29,2017,May,Flood,C,113,LINCOLN,LSX,01-MAY-17 00:00:00,CST-6,02-MAY-17 20:00:00,0,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,Heavy Rain,,,,2,MOSCOW MILLS,4,CHAIN OF ROCKS,38.9543,-90.9586,38.8682,-90.8137
201705,1,0,201705,4,2000,MISSOURI,29,2017,May,Flood,C,189,ST. LOUIS,LSX,01-MAY-17 00:00:00,CST-6,04-MAY-17 20:00:00,0,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,Heavy Rain,,,,5,ALLENTON,5,MATTESE,38.4467,-90.7423,38.4477,-90.4313
201705,1,0,201705,5,2000,MISSOURI,29,2017,May,Flood,C,99,JEFFERSON,LSX,01-MAY-17 00:00:00,CST-6,05-MAY-17 20:00:00,0,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,Heavy Rain,,,,6,HOENE SPG,5,FRUMET,38.4664,-90.7359,38.0996,-90.7141
201705,1,0,201705,1,2200,MISSOURI,29,2017,May,Flood,C,51,COLE,LSX,01-MAY-17 00:00:00,CST-6,01-MAY-17 22:00:00,0,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,Heavy Rain,,,,3,JEFFERSON CITY,3,HONEY CREEK,38.5617,-92.13,38.517,-92.264
